Key,Value
Authentication.Login.Response.AlreadyLinked,This Roblox account is already linked to a different account on {platform}. Please try logging in with a different Roblox account.
Authentication.Login.Response.EnterEmailForLoginCode,"To sign in, please enter your email address instead"
Authentication.Login.Response.ErrorUseCorporateNetwork,You must be on the Corporate network to log in.
Authentication.Login.Response.IncorrectEmailOrPassword,Incorrect email or password.
Authentication.Login.Response.IncorrectOtpCode,Your code is incorrect. Please double check and try again.
Authentication.Login.Response.IncorrectPhoneOrPassword,Incorrect phone or password.
Authentication.Login.Response.IncorrectUsernamePassword,Incorrect username or password.
Authentication.Login.Response.InvalidEmail,Invalid email address.	
Authentication.Login.Response.InvalidPasskeyCredential,"Unable to sign in with this passkey. To regain access, go to ""Forgot Password or Username."""
Authentication.Login.Response.MoreThanOneUsername,Your email is associated with more than one username. Please log in with your username.
Authentication.Login.Response.NoLoginMethods,No sign-in methods are available for this account. Please try account recovery or contact support.
Authentication.Login.Response.PlatformAlreadyLinked,This {platform} account is already linked to another Roblox account. Please log in with the linked Roblox account.
Authentication.Login.Response.RelinkingFreeze,This Roblox account has linked to another account on {platform} in the past 90 days. Please try logging in with a different Roblox account.
Authentication.Login.Response.Require2FA,2-Step Verification is not supported on console. Please follow the instructions on the right to securely log in.
Authentication.Login.Response.Require2FAGeneric,Additional required verification is not supported on this device. Please follow the instructions on the right to securely log in.
Authentication.Login.Response.ServiceUnavailable,Service unavailable. Please try again later.
Authentication.Login.Response.SomethingWentWrong,
Authentication.Login.Response.TencentLoginFailurePleaseTryAgain,Login Failure. Please try again.
Authentication.Login.Response.TooManyAttemptsPleaseWait,Too many attempts. Please wait a bit.
Authentication.Login.Response.UnableToSignIn,Unable to sign in.
Authentication.Login.Response.UnknownError,
Authentication.Login.Response.UnknownErrorLoginWithDifferentMethod,Something went wrong. Please try another way to sign in.
Authentication.Login.Response.UnverifiedEmailLoginWithUsername,Your email is not verified. Please login with your username.
Authentication.Login.WeChat.AntiAddictionText,"Boycott bad experiences, refuse pirated experiences. Be aware of self-defense and being deceived. Visiting experiences is good for your brain, but too much experience visit can harm your health. Manage your time well and enjoy a healthy lifestyle."
Authentication.Login.WeChat.NotInstalled,WeChat is not installed
Authentication.OneTimePasscode.Action.ChangeEmailV2,Change Email
Authentication.OneTimePasscode.Action.Continue,
Authentication.OneTimePasscode.Action.GetHelp,Get Help
Authentication.OneTimePasscode.Action.Resend,Resend
Authentication.OneTimePasscode.Description.DidntReceiveCode,Didn't receive a code?
Authentication.OneTimePasscode.Description.ReviewAndConsentToTerms,Please review and consent to the following terms on your child’s behalf. You may choose to agree or disagree to individual terms. Your child may still use Roblox if you do not agree to the optional terms. 
Authentication.OneTimePasscode.Description.SendVerificationCode,We'll send your parent a verification code so they can help you sign up
Authentication.OneTimePasscode.Label.CodeSent,Code Sent
Authentication.OneTimePasscode.Label.ConsentNeeded,Consent Needed
Authentication.OneTimePasscode.Label.ParentConsentNeeded,Parent Consent Needed
Authentication.OneTimePasscode.Label.SixDigitCode,6-Digit Code
Authentication.Passkey.Action.Continue,
Authentication.Passkey.Action.CreatePasskey,Create a passkey
Authentication.Passkey.Action.KeepUsingPassword,"No, keep using password"
Authentication.Passkey.Action.TryAgainLaterAcknowledgement,Maybe Later
Authentication.Passkey.Action.TryAgainNowAcknowledgement,Try Now
Authentication.Passkey.Description.Benefits,Passkey is a safer and faster way to sign in because it can't be reused or guessed by others
Authentication.Passkey.Description.DataPolicy,Roblox doesn't store your biometric data
Authentication.Passkey.Description.Error,We couldn't register your passkey. Please try again.
Authentication.Passkey.Description.Purpose,"Sign in to Roblox with your Face ID, fingerprint, or the PIN you use to unlock your device"
Authentication.Passkey.Description.UpsellRegistrationSuccess,"You can now use your Face ID, fingerprint, or device PIN to sign in to Roblox."
Authentication.Passkey.Label.UpsellErrorTitle,Try again
Authentication.Passkey.Label.UpsellTitle,Sign in faster with a passkey
Authentication.Passkey.Label.UpsellToastPageTitle,Success! Passkey created
Authentication.Passkey.Label.UpsellToastTitle,Passkey created successfully!
Authentication.ResetPassword.Response.ResetPasswordStarted,You must reset your password before continuing.
Authentication.SignUp.Action.Cancel,
Authentication.SignUp.Action.Continue,
Authentication.SignUp.Action.CreateAPasskey,
Authentication.SignUp.Action.CreateAccount,Create Account
Authentication.SignUp.Action.CreateAccountSentenceCase,
Authentication.SignUp.Action.EnableFaceId,Enable Face ID
Authentication.SignUp.Action.ExitModalLeave,Leave
Authentication.SignUp.Action.IUnderstand,I Understand
Authentication.SignUp.Action.NextWord,
Authentication.SignUp.Action.SetupLater,Setup later
Authentication.SignUp.Action.StartOver,Start Over
Authentication.SignUp.Action.UseEmail,Use email address
Authentication.SignUp.Action.UsePhoneNumber,Use phone number
Authentication.SignUp.Button.OKCaptialized,
Authentication.SignUp.Button.RetryLogIn,Retry log in
Authentication.SignUp.Description.AccountAlreadyLinked,Your account on {platformAccountName} is already linked to a Roblox account. Please try to log in again.
Authentication.SignUp.Description.AgreeToTermsWithGuardian.NoParameters,"I agree to Roblox’s Terms of Use (including arbitration) and acknowledge its Privacy Policy.  If under 18, I agree that my parent/guardian permits me to create this account and agrees to the Terms of Use."
Authentication.SignUp.Description.BirthdayHelp,This helps us know what content to show you. It won’t be visible to others.
Authentication.SignUp.Description.BirthdayHelp3,"This helps us show you relevant content, and is not shared with others."
Authentication.SignUp.Description.BirthdayValuePropC,This helps us know what content to show you. It won't be visible to others
Authentication.SignUp.Description.ClickNextAgreeToTerms,"By selecting Next, you agree to the Terms of Use, including the arbitration clause, and you acknowledge the Privacy Policy."
Authentication.SignUp.Description.CreateAPassword,Create a password for your Roblox account
Authentication.SignUp.Description.CreateAccountPasskeyEmphasisDescription,"Passkeys allow you to sign in quickly with your Face ID, fingerprint, or the PIN you use to unlock your device."
Authentication.SignUp.Description.CreatePasskeyOrOTP,Create a passkey for your Roblox account or add an email to sign in with a one time password.
Authentication.SignUp.Description.EnsureNeverLoseAccount,This ensures that you never lose access to your Roblox account.
Authentication.SignUp.Description.EnterParentEmail,Enter your parent's email address to receive a verification code.
Authentication.SignUp.Description.FaceIdPromo,Face ID is the most secure and easiest way to sign in on Roblox.
Authentication.SignUp.Description.GenderHelp2,This helps us pick a relevant avatar for you.
Authentication.SignUp.Description.OneMoreStep,One more step
Authentication.SignUp.Description.Or,OR
Authentication.SignUp.Description.ParentEmailDisclaimer,"We ask for your parent's email for account recovery purposes, subject to the Roblox Privacy Policy"
Authentication.SignUp.Description.PasskeyTryAgain,"Sorry, something went wrong with registering your passkey. Please try signing up again with a different username."
Authentication.SignUp.Description.RobloxNotAvailableInRegion,Roblox is temporarily unavailable in your region.
Authentication.SignUp.Description.SecureAccountWithPasskeyText,"Secure your account with a passkey to quickly sign-in with your phone in the future, or add a password for manual sign-in."
Authentication.SignUp.Description.SignUpAgreement.FullCopy.Continue,"By clicking Continue, you are agreeing to our Terms of Use (including arbitration) and acknowledge our Privacy Policy. If you are under 18, you agree that your parent/guardian permits you to create this account and agrees to our Terms of Use."
Authentication.SignUp.Description.SignUpAgreement.FullCopy.CreateAccount,"By clicking Create Account, you are agreeing to our Terms of Use (including arbitration) and acknowledge our Privacy Policy. If you are under 18, you agree that your parent/guardian permits you to create this account and agrees to our Terms of Use."
Authentication.SignUp.Description.SignUpAgreement.ShortCopy,I agree to Roblox’s Terms of Use (including arbitration) and acknowledge its Privacy Policy.
Authentication.SignUp.Description.SignupAgreement.FullCopy.CreateAccount,
Authentication.SignUp.Description.ThisKeepYourAccountSecure,This will keep your Roblox account secure.
Authentication.SignUp.Description.Try,Try
Authentication.SignUp.Description.UnderAgeAlert,You do not meet the minimum age requirement to play Roblox.
Authentication.SignUp.Description.UsernameHelp,This is how people will see you on Roblox. Remember your username for future login.
Authentication.SignUp.Description.UsernameHelpV2,"This is how you’ll sign in and show up to others, so make sure it’s easy to remember."
Authentication.SignUp.Description.UsernameRule1,Use 3 - 20 characters
Authentication.SignUp.Description.UsernameRule2,"Only letters (a-z), numbers (0-9), and underscores (_) are allowed"
Authentication.SignUp.Description.VerificationLinkingText,"Your Roblox account will be linked to your account on {platform}. You can unlink from the Settings screen at any time. There may be a cool down before being able to link to another account on {platform}. By clicking Sign Up, you are agreeing to the Terms of Use including the arbitration clause and you are acknowledging the Privacy Policy."
Authentication.SignUp.Description.VerificationLinkingText.VariableButtonName,"Your Roblox account will be linked to your account on {platform}. You can unlink from the Settings screen at any time. There may be a cool down before being able to link to another account on {platform}. By clicking {ctaButton}, you are agreeing to the Terms of Use including the arbitration clause and you are acknowledging the Privacy Policy."
Authentication.SignUp.Description.VerificationPage,"By clicking Sign Up, you are agreeing to the Terms of Use including the arbitration clause and you are acknowledging the Privacy Policy."
Authentication.SignUp.Description.VerificationPage.CreateAccount,"By clicking Create Account, you are agreeing to the Terms of Use including the arbitration clause and you are acknowledging the Privacy Policy."
Authentication.SignUp.Description.VerificationPageMultiStep,"By clicking Continue, you are agreeing to the Terms of Use including the arbitration clause and you are acknowledging the Privacy Policy."
Authentication.SignUp.Description.VerifiedParentalConsentModal.EnterContinue,"By entering the code and clicking Continue, you are giving consent to your child to access Roblox."
Authentication.SignUp.Header.CreatePassword,"Hey {username}, create a password"
Authentication.SignUp.Header.CreatePasswordOrPasskey,"Hey {username}, create a password or passkey"
Authentication.SignUp.Header.CreatedAccountChooseSignin,We created your account. Choose how you'll sign-in.
